Time,main.q1_base,main.q1_collector
2.799795e-02,1.607288e+00,1.030535e+01
2.800795e-02,1.608533e+00,1.017770e+01
2.801795e-02,1.609773e+00,1.005090e+01
2.802795e-02,1.611002e+00,9.925434e+00
2.803795e-02,1.612216e+00,9.801829e+00
2.804795e-02,1.613411e+00,9.680513e+00
2.805795e-02,1.614580e+00,9.561975e+00
2.806795e-02,1.615721e+00,9.446800e+00
2.807795e-02,1.616829e+00,9.335484e+00
2.808795e-02,1.617898e+00,9.228509e+00
2.809795e-02,1.618922e+00,9.129557e+00
2.810795e-02,1.619900e+00,9.032348e+00
2.811795e-02,1.620828e+00,8.941587e+00
2.812795e-02,1.621702e+00,8.856972e+00
2.813795e-02,1.622520e+00,8.778820e+00
2.814795e-02,1.623276e+00,8.707473e+00
2.815795e-02,1.623970e+00,8.643247e+00
2.816795e-02,1.624598e+00,8.586426e+00
2.817795e-02,1.625157e+00,8.537262e+00
2.818795e-02,1.625642e+00,8.498807e+00
2.819795e-02,1.626053e+00,8.466012e+00
2.820795e-02,1.626391e+00,8.440938e+00
2.821795e-02,1.626654e+00,8.423981e+00
2.822795e-02,1.626839e+00,8.417306e+00
2.823795e-02,1.626949e+00,8.416101e+00
2.824795e-02,1.626987e+00,8.421967e+00
2.825795e-02,1.626947e+00,8.438899e+00
2.826795e-02,1.626830e+00,8.463235e+00
2.827795e-02,1.626637e+00,8.495605e+00
2.828795e-02,1.626364e+00,8.538900e+00
2.829795e-02,1.626016e+00,8.588328e+00
2.830795e-02,1.625593e+00,8.645277e+00
2.831795e-02,1.625099e+00,8.709616e+00
2.832795e-02,1.624533e+00,8.781064e+00
2.833795e-02,1.623900e+00,8.859305e+00
2.834795e-02,1.623202e+00,8.943883e+00
2.835795e-02,1.622442e+00,9.034208e+00
2.836795e-02,1.621622e+00,9.130468e+00
2.837795e-02,1.620747e+00,9.231536e+00
2.838795e-02,1.619815e+00,9.340769e+00
2.839795e-02,1.618833e+00,9.451981e+00
2.840795e-02,1.617806e+00,9.566859e+00
2.841795e-02,1.616737e+00,9.685100e+00
2.842795e-02,1.615631e+00,9.806210e+00
2.843795e-02,1.614493e+00,9.929684e+00
2.844795e-02,1.613327e+00,1.005519e+01
2.845795e-02,1.612137e+00,1.018206e+01
2.846795e-02,1.610928e+00,1.030974e+01
2.847795e-02,1.609704e+00,1.043769e+01
2.848795e-02,1.608472e+00,1.056559e+01
2.849795e-02,1.607234e+00,1.069272e+01
2.850795e-02,1.605997e+00,1.081864e+01
2.851795e-02,1.604765e+00,1.094286e+01
2.852795e-02,1.603543e+00,1.106490e+01
2.853795e-02,1.602336e+00,1.118436e+01
2.854795e-02,1.601148e+00,1.130078e+01
2.855795e-02,1.599985e+00,1.141367e+01
2.856795e-02,1.598850e+00,1.152262e+01
2.857795e-02,1.597748e+00,1.162724e+01
2.858795e-02,1.596688e+00,1.172540e+01
2.859795e-02,1.595669e+00,1.182070e+01
2.860795e-02,1.594696e+00,1.190998e+01
2.861795e-02,1.593772e+00,1.199355e+01
2.862795e-02,1.592902e+00,1.207116e+01
2.863795e-02,1.592089e+00,1.214253e+01
2.864795e-02,1.591337e+00,1.220745e+01
2.865795e-02,1.590647e+00,1.226570e+01
2.866795e-02,1.590024e+00,1.231709e+01
2.867795e-02,1.589473e+00,1.235997e+01
2.868795e-02,1.588994e+00,1.239700e+01
2.869795e-02,1.588587e+00,1.242678e+01
2.870795e-02,1.588254e+00,1.244923e+01
2.871795e-02,1.588002e+00,1.246168e+01
2.872795e-02,1.587826e+00,1.246960e+01
2.873795e-02,1.587723e+00,1.247085e+01
2.874795e-02,1.587691e+00,1.246514e+01
2.875795e-02,1.587738e+00,1.244976e+01
2.876795e-02,1.587862e+00,1.242800e+01
2.877795e-02,1.588063e+00,1.239905e+01
2.878795e-02,1.588340e+00,1.236296e+01
2.879795e-02,1.588691e+00,1.231984e+01
2.880795e-02,1.589120e+00,1.226812e+01
2.881795e-02,1.589623e+00,1.221057e+01
2.882795e-02,1.590197e+00,1.214627e+01
2.883795e-02,1.590839e+00,1.207548e+01
2.884795e-02,1.591547e+00,1.199862e+01
2.885795e-02,1.592316e+00,1.191590e+01
2.886795e-02,1.593145e+00,1.182757e+01
2.887795e-02,1.594030e+00,1.173382e+01
2.888795e-02,1.594968e+00,1.163486e+01
2.889795e-02,1.595954e+00,1.153172e+01
2.890795e-02,1.596990e+00,1.142191e+01
2.891795e-02,1.598067e+00,1.130949e+01
2.892795e-02,1.599182e+00,1.119358e+01
2.893795e-02,1.600330e+00,1.107458e+01
2.894795e-02,1.601506e+00,1.095294e+01
2.895795e-02,1.602705e+00,1.082905e+01
2.896795e-02,1.603922e+00,1.070347e+01
2.897795e-02,1.605154e+00,1.057662e+01
2.898795e-02,1.606394e+00,1.044901e+01
2.899795e-02,1.607639e+00,1.032103e+01
2.900795e-02,1.608884e+00,1.019344e+01
2.901795e-02,1.610123e+00,1.006666e+01
2.902795e-02,1.611351e+00,9.941210e+00
2.903795e-02,1.612565e+00,9.817621e+00
2.904795e-02,1.613758e+00,9.696296e+00
2.905795e-02,1.614927e+00,9.577765e+00
2.906795e-02,1.616067e+00,9.462594e+00
2.907795e-02,1.617174e+00,9.351281e+00
2.908795e-02,1.618243e+00,9.244305e+00
2.909795e-02,1.619266e+00,9.145305e+00
2.910795e-02,1.620243e+00,9.048140e+00
2.911795e-02,1.621170e+00,8.957377e+00
2.912795e-02,1.622044e+00,8.872754e+00
2.913795e-02,1.622860e+00,8.794591e+00
2.914795e-02,1.623616e+00,8.723230e+00
2.915795e-02,1.624309e+00,8.658988e+00
2.916795e-02,1.624936e+00,8.602147e+00
2.917795e-02,1.625494e+00,8.552961e+00
2.918795e-02,1.625979e+00,8.514479e+00
2.919795e-02,1.626389e+00,8.481656e+00
2.920795e-02,1.626726e+00,8.456554e+00
2.921795e-02,1.626989e+00,8.439565e+00
2.922795e-02,1.627173e+00,8.432861e+00
2.923795e-02,1.627282e+00,8.431625e+00
2.924795e-02,1.627319e+00,8.437457e+00
2.925795e-02,1.627278e+00,8.454339e+00
2.926795e-02,1.627160e+00,8.478630e+00
2.927795e-02,1.626966e+00,8.510954e+00
2.928795e-02,1.626693e+00,8.554193e+00
2.929795e-02,1.626344e+00,8.603568e+00
2.930795e-02,1.625921e+00,8.660461e+00
2.931795e-02,1.625425e+00,8.724743e+00
2.932795e-02,1.624859e+00,8.796132e+00
2.933795e-02,1.624226e+00,8.874311e+00
2.934795e-02,1.623527e+00,8.958828e+00
2.935795e-02,1.622765e+00,9.049089e+00
2.936795e-02,1.621945e+00,9.145174e+00
2.937795e-02,1.621069e+00,9.246314e+00
2.938795e-02,1.620137e+00,9.355456e+00
2.939795e-02,1.619154e+00,9.466597e+00
2.940795e-02,1.618126e+00,9.581405e+00
2.941795e-02,1.617056e+00,9.699575e+00
2.942795e-02,1.615950e+00,9.820614e+00
2.943795e-02,1.614811e+00,9.944014e+00
2.944795e-02,1.613643e+00,1.006942e+01
2.945795e-02,1.612453e+00,1.019621e+01
2.946795e-02,1.611243e+00,1.032381e+01
2.947795e-02,1.610019e+00,1.045169e+01
2.948795e-02,1.608785e+00,1.057951e+01
2.949795e-02,1.607547e+00,1.070656e+01
2.950795e-02,1.606309e+00,1.083239e+01
2.951795e-02,1.605077e+00,1.095653e+01
2.952795e-02,1.603854e+00,1.107849e+01
2.953795e-02,1.602646e+00,1.119787e+01
2.954795e-02,1.601458e+00,1.131420e+01
2.955795e-02,1.600293e+00,1.142701e+01
2.956795e-02,1.599158e+00,1.153589e+01
2.957795e-02,1.598056e+00,1.164043e+01
2.958795e-02,1.596995e+00,1.173849e+01
2.959795e-02,1.595975e+00,1.183372e+01
2.960795e-02,1.595001e+00,1.192296e+01
2.961795e-02,1.594077e+00,1.200646e+01
2.962795e-02,1.593206e+00,1.208400e+01
2.963795e-02,1.592392e+00,1.215532e+01
2.964795e-02,1.591639e+00,1.222018e+01
2.965795e-02,1.590949e+00,1.227837e+01
2.966795e-02,1.590325e+00,1.232972e+01
2.967795e-02,1.589773e+00,1.237256e+01
2.968795e-02,1.589293e+00,1.240955e+01
2.969795e-02,1.588886e+00,1.243929e+01
2.970795e-02,1.588552e+00,1.246171e+01
2.971795e-02,1.588299e+00,1.247413e+01
2.972795e-02,1.588122e+00,1.248203e+01
2.973795e-02,1.588018e+00,1.248325e+01
2.974795e-02,1.587986e+00,1.247752e+01
2.975795e-02,1.588032e+00,1.246212e+01
2.976795e-02,1.588156e+00,1.244034e+01
2.977795e-02,1.588356e+00,1.241138e+01
2.978795e-02,1.588632e+00,1.237528e+01
2.979795e-02,1.588982e+00,1.233216e+01
2.980795e-02,1.589411e+00,1.228045e+01
2.981795e-02,1.589913e+00,1.222291e+01
2.982795e-02,1.590486e+00,1.215861e+01
2.983795e-02,1.591128e+00,1.208783e+01
2.984795e-02,1.591835e+00,1.201099e+01
2.985795e-02,1.592604e+00,1.192828e+01
2.986795e-02,1.593432e+00,1.183997e+01
2.987795e-02,1.594316e+00,1.174619e+01
2.988795e-02,1.595253e+00,1.164732e+01
2.989795e-02,1.596239e+00,1.154421e+01
2.990795e-02,1.597274e+00,1.143442e+01
2.991795e-02,1.598351e+00,1.132203e+01
2.992795e-02,1.599465e+00,1.120615e+01
2.993795e-02,1.600612e+00,1.108717e+01
2.994795e-02,1.601787e+00,1.096555e+01
2.995795e-02,1.602985e+00,1.084168e+01
2.996795e-02,1.604202e+00,1.071612e+01
2.997795e-02,1.605433e+00,1.058929e+01
2.998795e-02,1.606673e+00,1.046170e+01
2.999795e-02,1.607917e+00,1.033374e+01
3.000795e-02,1.609161e+00,1.020616e+01
