Time,main.q1_base,main.q1_collector
2.444473e-02,1.615157e+00,9.745168e+00
2.445473e-02,1.613978e+00,9.868518e+00
2.446473e-02,1.612778e+00,9.992938e+00
2.447473e-02,1.611562e+00,1.011792e+01
2.448473e-02,1.610334e+00,1.024297e+01
2.449473e-02,1.609101e+00,1.036758e+01
2.450473e-02,1.607866e+00,1.049127e+01
2.451473e-02,1.606634e+00,1.061354e+01
2.452473e-02,1.605411e+00,1.073393e+01
2.453473e-02,1.604201e+00,1.085212e+01
2.454473e-02,1.603009e+00,1.096756e+01
2.455473e-02,1.601843e+00,1.107628e+01
2.456473e-02,1.600703e+00,1.118528e+01
2.457473e-02,1.599596e+00,1.128959e+01
2.458473e-02,1.598523e+00,1.138992e+01
2.459473e-02,1.597491e+00,1.148513e+01
2.460473e-02,1.596504e+00,1.157516e+01
2.461473e-02,1.595565e+00,1.165975e+01
2.462473e-02,1.594679e+00,1.173863e+01
2.463473e-02,1.593848e+00,1.181154e+01
2.464473e-02,1.593077e+00,1.187824e+01
2.465473e-02,1.592372e+00,1.193587e+01
2.466473e-02,1.591732e+00,1.198913e+01
2.467473e-02,1.591161e+00,1.203571e+01
2.468473e-02,1.590659e+00,1.207547e+01
2.469473e-02,1.590228e+00,1.210825e+01
2.470473e-02,1.589871e+00,1.213390e+01
2.471473e-02,1.589588e+00,1.215235e+01
2.472473e-02,1.589385e+00,1.216151e+01
2.473473e-02,1.589258e+00,1.216593e+01
2.474473e-02,1.589205e+00,1.216360e+01
2.475473e-02,1.589226e+00,1.215442e+01
2.476473e-02,1.589327e+00,1.213516e+01
2.477473e-02,1.589506e+00,1.211025e+01
2.478473e-02,1.589762e+00,1.207803e+01
2.479473e-02,1.590093e+00,1.203883e+01
2.480473e-02,1.590498e+00,1.199276e+01
2.481473e-02,1.590976e+00,1.193997e+01
2.482473e-02,1.591529e+00,1.187790e+01
2.483473e-02,1.592152e+00,1.181136e+01
2.484473e-02,1.592841e+00,1.173854e+01
2.485473e-02,1.593595e+00,1.165981e+01
2.486473e-02,1.594410e+00,1.157541e+01
2.487473e-02,1.595283e+00,1.148562e+01
2.488473e-02,1.596211e+00,1.139085e+01
2.489473e-02,1.597189e+00,1.129147e+01
2.490473e-02,1.598213e+00,1.118774e+01
2.491473e-02,1.599280e+00,1.108042e+01
2.492473e-02,1.600384e+00,1.096965e+01
2.493473e-02,1.601526e+00,1.085187e+01
2.494473e-02,1.602699e+00,1.073416e+01
2.495473e-02,1.603896e+00,1.061426e+01
2.496473e-02,1.605115e+00,1.049254e+01
2.497473e-02,1.606349e+00,1.036931e+01
2.498473e-02,1.607595e+00,1.024520e+01
2.499473e-02,1.608846e+00,1.012070e+01
2.500473e-02,1.610099e+00,9.996317e+00
2.501473e-02,1.611347e+00,9.872564e+00
2.502473e-02,1.612588e+00,9.749948e+00
2.503473e-02,1.613815e+00,9.628978e+00
2.504473e-02,1.615023e+00,9.510157e+00
2.505473e-02,1.616209e+00,9.393986e+00
2.506473e-02,1.617367e+00,9.280710e+00
2.507473e-02,1.618493e+00,9.171025e+00
2.508473e-02,1.619583e+00,9.065417e+00
2.509473e-02,1.620629e+00,8.967734e+00
2.510473e-02,1.621631e+00,8.871352e+00
2.511473e-02,1.622584e+00,8.781098e+00
2.512473e-02,1.623485e+00,8.696609e+00
2.513473e-02,1.624329e+00,8.618278e+00
2.514473e-02,1.625114e+00,8.546439e+00
2.515473e-02,1.625837e+00,8.481404e+00
2.516473e-02,1.626494e+00,8.423459e+00
2.517473e-02,1.627083e+00,8.372857e+00
2.518473e-02,1.627603e+00,8.329819e+00
2.519473e-02,1.628048e+00,8.297054e+00
2.520473e-02,1.628419e+00,8.269799e+00
2.521473e-02,1.628715e+00,8.250184e+00
2.522473e-02,1.628935e+00,8.238503e+00
2.523473e-02,1.629078e+00,8.235803e+00
2.524473e-02,1.629146e+00,8.238949e+00
2.525473e-02,1.629136e+00,8.251888e+00
2.526473e-02,1.629049e+00,8.272368e+00
2.527473e-02,1.628884e+00,8.300838e+00
2.528473e-02,1.628644e+00,8.337108e+00
2.529473e-02,1.628326e+00,8.384429e+00
2.530473e-02,1.627932e+00,8.436942e+00
2.531473e-02,1.627466e+00,8.496671e+00
2.532473e-02,1.626928e+00,8.563391e+00
2.533473e-02,1.626321e+00,8.636836e+00
2.534473e-02,1.625647e+00,8.716689e+00
2.535473e-02,1.624910e+00,8.802605e+00
2.536473e-02,1.624112e+00,8.894214e+00
2.537473e-02,1.623256e+00,8.991120e+00
2.538473e-02,1.622346e+00,9.092265e+00
2.539473e-02,1.621384e+00,9.201444e+00
2.540473e-02,1.620374e+00,9.311778e+00
2.541473e-02,1.619321e+00,9.425516e+00
2.542473e-02,1.618229e+00,9.542245e+00
2.543473e-02,1.617104e+00,9.661528e+00
2.544473e-02,1.615948e+00,9.783094e+00
2.545473e-02,1.614767e+00,9.906240e+00
2.546473e-02,1.613565e+00,1.003046e+01
2.547473e-02,1.612347e+00,1.015523e+01
2.548473e-02,1.611118e+00,1.028008e+01
2.549473e-02,1.609883e+00,1.040448e+01
2.550473e-02,1.608646e+00,1.052796e+01
2.551473e-02,1.607412e+00,1.065003e+01
2.552473e-02,1.606187e+00,1.077021e+01
2.553473e-02,1.604975e+00,1.088813e+01
2.554473e-02,1.603781e+00,1.100337e+01
2.555473e-02,1.602613e+00,1.111183e+01
2.556473e-02,1.601472e+00,1.122063e+01
2.557473e-02,1.600363e+00,1.132474e+01
2.558473e-02,1.599289e+00,1.142488e+01
2.559473e-02,1.598255e+00,1.151998e+01
2.560473e-02,1.597266e+00,1.160983e+01
2.561473e-02,1.596326e+00,1.169426e+01
2.562473e-02,1.595437e+00,1.177298e+01
2.563473e-02,1.594605e+00,1.184573e+01
2.564473e-02,1.593832e+00,1.191227e+01
2.565473e-02,1.593125e+00,1.196979e+01
2.566473e-02,1.592483e+00,1.202293e+01
2.567473e-02,1.591910e+00,1.206938e+01
2.568473e-02,1.591406e+00,1.210903e+01
2.569473e-02,1.590974e+00,1.214169e+01
2.570473e-02,1.590615e+00,1.216724e+01
2.571473e-02,1.590330e+00,1.218560e+01
2.572473e-02,1.590125e+00,1.219470e+01
2.573473e-02,1.589996e+00,1.219905e+01
2.574473e-02,1.589941e+00,1.219665e+01
2.575473e-02,1.589961e+00,1.218741e+01
2.576473e-02,1.590060e+00,1.216809e+01
2.577473e-02,1.590237e+00,1.214314e+01
2.578473e-02,1.590491e+00,1.211090e+01
2.579473e-02,1.590821e+00,1.207167e+01
2.580473e-02,1.591224e+00,1.202558e+01
2.581473e-02,1.591700e+00,1.197279e+01
2.582473e-02,1.592251e+00,1.191074e+01
2.583473e-02,1.592872e+00,1.184422e+01
2.584473e-02,1.593560e+00,1.177142e+01
2.585473e-02,1.594313e+00,1.169272e+01
2.586473e-02,1.595126e+00,1.160835e+01
2.587473e-02,1.595997e+00,1.151859e+01
2.588473e-02,1.596923e+00,1.142386e+01
2.589473e-02,1.597899e+00,1.132439e+01
2.590473e-02,1.598922e+00,1.122091e+01
2.591473e-02,1.599987e+00,1.111366e+01
2.592473e-02,1.601090e+00,1.100297e+01
2.593473e-02,1.602230e+00,1.088520e+01
2.594473e-02,1.603400e+00,1.076753e+01
2.595473e-02,1.604597e+00,1.064768e+01
2.596473e-02,1.605813e+00,1.052594e+01
2.597473e-02,1.607046e+00,1.040275e+01
2.598473e-02,1.608290e+00,1.027866e+01
2.599473e-02,1.609540e+00,1.015419e+01
2.600473e-02,1.610791e+00,1.002984e+01
2.601473e-02,1.612038e+00,9.906112e+00
2.602473e-02,1.613277e+00,9.783516e+00
2.603473e-02,1.614502e+00,9.662560e+00
2.604473e-02,1.615709e+00,9.543750e+00
2.605473e-02,1.616893e+00,9.427532e+00
2.606473e-02,1.618049e+00,9.314237e+00
2.607473e-02,1.619174e+00,9.204544e+00
2.608473e-02,1.620262e+00,9.098922e+00
2.609473e-02,1.621307e+00,9.001128e+00
2.610473e-02,1.622308e+00,8.904850e+00
2.611473e-02,1.623259e+00,8.814574e+00
2.612473e-02,1.624158e+00,8.730056e+00
2.613473e-02,1.625001e+00,8.651689e+00
2.614473e-02,1.625785e+00,8.579808e+00
2.615473e-02,1.626506e+00,8.514726e+00
2.616473e-02,1.627162e+00,8.456728e+00
2.617473e-02,1.627750e+00,8.406068e+00
2.618473e-02,1.628268e+00,8.362968e+00
2.619473e-02,1.628711e+00,8.330134e+00
2.620473e-02,1.629081e+00,8.302808e+00
2.621473e-02,1.629375e+00,8.283118e+00
2.622473e-02,1.629594e+00,8.271356e+00
2.623473e-02,1.629735e+00,8.268588e+00
2.624473e-02,1.629802e+00,8.271655e+00
2.625473e-02,1.629790e+00,8.284482e+00
2.626473e-02,1.629701e+00,8.304861e+00
2.627473e-02,1.629535e+00,8.333227e+00
2.628473e-02,1.629294e+00,8.369390e+00
2.629473e-02,1.628974e+00,8.416583e+00
2.630473e-02,1.628579e+00,8.468977e+00
2.631473e-02,1.628111e+00,8.528584e+00
2.632473e-02,1.627571e+00,8.595177e+00
2.633473e-02,1.626963e+00,8.668492e+00
2.634473e-02,1.626288e+00,8.748212e+00
2.635473e-02,1.625549e+00,8.833992e+00
2.636473e-02,1.624749e+00,8.925460e+00
2.637473e-02,1.623892e+00,9.022224e+00
2.638473e-02,1.622981e+00,9.123377e+00
2.639473e-02,1.622016e+00,9.232333e+00
2.640473e-02,1.621005e+00,9.342519e+00
2.641473e-02,1.619951e+00,9.456109e+00
2.642473e-02,1.618858e+00,9.572690e+00
2.643473e-02,1.617730e+00,9.691798e+00
2.644473e-02,1.616573e+00,9.813164e+00
2.645473e-02,1.615391e+00,9.936146e+00
2.646473e-02,1.614187e+00,1.006020e+01
2.647473e-02,1.612968e+00,1.018481e+01
2.648473e-02,1.611737e+00,1.030949e+01
2.649473e-02,1.610500e+00,1.043373e+01
2.650473e-02,1.609262e+00,1.055704e+01
2.651473e-02,1.608027e+00,1.067895e+01
2.652473e-02,1.606801e+00,1.079897e+01
2.653473e-02,1.605587e+00,1.091668e+01
2.654473e-02,1.604392e+00,1.103175e+01
2.655473e-02,1.603219e+00,1.114361e+01
2.656473e-02,1.602076e+00,1.124872e+01
2.657473e-02,1.600965e+00,1.135332e+01
2.658473e-02,1.599890e+00,1.145293e+01
2.659473e-02,1.598855e+00,1.154803e+01
2.660473e-02,1.597864e+00,1.163772e+01
2.661473e-02,1.596922e+00,1.172201e+01
2.662473e-02,1.596032e+00,1.180060e+01
2.663473e-02,1.595198e+00,1.187322e+01
2.664473e-02,1.594424e+00,1.193964e+01
2.665473e-02,1.593715e+00,1.199706e+01
2.666473e-02,1.593073e+00,1.205009e+01
2.667473e-02,1.592498e+00,1.209644e+01
2.668473e-02,1.591992e+00,1.213599e+01
2.669473e-02,1.591559e+00,1.216856e+01
2.670473e-02,1.591198e+00,1.219402e+01
2.671473e-02,1.590912e+00,1.221230e+01
2.672473e-02,1.590706e+00,1.222135e+01
2.673473e-02,1.590575e+00,1.222564e+01
2.674473e-02,1.590519e+00,1.222318e+01
2.675473e-02,1.590537e+00,1.221389e+01
2.676473e-02,1.590635e+00,1.219452e+01
2.677473e-02,1.590811e+00,1.216954e+01
2.678473e-02,1.591063e+00,1.213727e+01
2.679473e-02,1.591391e+00,1.209802e+01
2.680473e-02,1.591794e+00,1.205192e+01
2.681473e-02,1.592269e+00,1.199912e+01
2.682473e-02,1.592818e+00,1.193709e+01
2.683473e-02,1.593438e+00,1.187058e+01
2.684473e-02,1.594125e+00,1.179779e+01
2.685473e-02,1.594875e+00,1.171911e+01
2.686473e-02,1.595688e+00,1.163475e+01
2.687473e-02,1.596558e+00,1.154502e+01
2.688473e-02,1.597482e+00,1.145032e+01
2.689473e-02,1.598457e+00,1.135087e+01
2.690473e-02,1.599478e+00,1.124752e+01
2.691473e-02,1.600542e+00,1.114031e+01
2.692473e-02,1.601643e+00,1.102968e+01
2.693473e-02,1.602782e+00,1.091192e+01
2.694473e-02,1.603951e+00,1.079428e+01
2.695473e-02,1.605146e+00,1.067446e+01
2.696473e-02,1.606361e+00,1.055271e+01
2.697473e-02,1.607593e+00,1.042954e+01
2.698473e-02,1.608835e+00,1.030548e+01
2.699473e-02,1.610084e+00,1.018104e+01
2.700473e-02,1.611334e+00,1.005670e+01
2.701473e-02,1.612580e+00,9.932990e+00
2.702473e-02,1.613817e+00,9.810407e+00
2.703473e-02,1.615041e+00,9.689461e+00
2.704473e-02,1.616247e+00,9.570656e+00
2.705473e-02,1.617430e+00,9.454387e+00
2.706473e-02,1.618585e+00,9.341087e+00
2.707473e-02,1.619709e+00,9.231385e+00
2.708473e-02,1.620796e+00,9.125751e+00
2.709473e-02,1.621840e+00,9.027869e+00
2.710473e-02,1.622839e+00,8.931666e+00
2.711473e-02,1.623789e+00,8.841370e+00
2.712473e-02,1.624687e+00,8.756826e+00
2.713473e-02,1.625529e+00,8.678427e+00
2.714473e-02,1.626311e+00,8.606510e+00
2.715473e-02,1.627031e+00,8.541388e+00
2.716473e-02,1.627686e+00,8.483346e+00
2.717473e-02,1.628273e+00,8.432637e+00
2.718473e-02,1.628789e+00,8.389484e+00
2.719473e-02,1.629232e+00,8.356592e+00
2.720473e-02,1.629600e+00,8.329207e+00
2.721473e-02,1.629893e+00,8.309455e+00
2.722473e-02,1.630111e+00,8.297626e+00
2.723473e-02,1.630251e+00,8.294801e+00
2.724473e-02,1.630316e+00,8.297803e+00
2.725473e-02,1.630303e+00,8.310538e+00
2.726473e-02,1.630213e+00,8.330834e+00
2.727473e-02,1.630047e+00,8.359114e+00
2.728473e-02,1.629804e+00,8.395189e+00
2.729473e-02,1.629483e+00,8.442277e+00
2.730473e-02,1.629087e+00,8.494574e+00
2.731473e-02,1.628617e+00,8.554081e+00
2.732473e-02,1.628077e+00,8.620571e+00
2.733473e-02,1.627467e+00,8.693779e+00
2.734473e-02,1.626791e+00,8.773390e+00
2.735473e-02,1.626051e+00,8.859058e+00
2.736473e-02,1.625250e+00,8.950412e+00
2.737473e-02,1.624391e+00,9.047059e+00
2.738473e-02,1.623479e+00,9.148212e+00
2.739473e-02,1.622516e+00,9.253291e+00
2.740473e-02,1.621504e+00,9.366498e+00
2.741473e-02,1.620449e+00,9.480093e+00
2.742473e-02,1.619355e+00,9.596590e+00
2.743473e-02,1.618227e+00,9.715584e+00
2.744473e-02,1.617068e+00,9.836778e+00
2.745473e-02,1.615884e+00,9.959631e+00
2.746473e-02,1.614680e+00,1.008356e+01
2.747473e-02,1.613459e+00,1.020804e+01
2.748473e-02,1.612228e+00,1.033259e+01
2.749473e-02,1.610990e+00,1.045670e+01
2.750473e-02,1.609750e+00,1.057989e+01
2.751473e-02,1.608514e+00,1.070166e+01
2.752473e-02,1.607286e+00,1.082155e+01
2.753473e-02,1.606072e+00,1.093910e+01
2.754473e-02,1.604875e+00,1.105405e+01
2.755473e-02,1.603701e+00,1.116577e+01
2.756473e-02,1.602557e+00,1.127073e+01
2.757473e-02,1.601445e+00,1.137522e+01
2.758473e-02,1.600369e+00,1.147470e+01
2.759473e-02,1.599333e+00,1.156973e+01
2.760473e-02,1.598341e+00,1.165932e+01
2.761473e-02,1.597398e+00,1.174350e+01
2.762473e-02,1.596507e+00,1.182199e+01
2.763473e-02,1.595672e+00,1.189451e+01
2.764473e-02,1.594896e+00,1.196084e+01
2.765473e-02,1.594186e+00,1.201819e+01
2.766473e-02,1.593542e+00,1.207114e+01
2.767473e-02,1.592966e+00,1.211741e+01
2.768473e-02,1.592460e+00,1.215689e+01
2.769473e-02,1.592025e+00,1.218939e+01
2.770473e-02,1.591663e+00,1.221479e+01
2.771473e-02,1.591376e+00,1.223301e+01
2.772473e-02,1.591169e+00,1.224202e+01
2.773473e-02,1.591037e+00,1.224627e+01
2.774473e-02,1.590980e+00,1.224377e+01
2.775473e-02,1.590997e+00,1.223444e+01
2.776473e-02,1.591094e+00,1.221504e+01
2.777473e-02,1.591268e+00,1.219003e+01
2.778473e-02,1.591520e+00,1.215774e+01
2.779473e-02,1.591847e+00,1.211848e+01
2.780473e-02,1.592248e+00,1.207237e+01
2.781473e-02,1.592722e+00,1.201956e+01
2.782473e-02,1.593270e+00,1.195756e+01
2.783473e-02,1.593889e+00,1.189106e+01
2.784473e-02,1.594574e+00,1.181829e+01
2.785473e-02,1.595324e+00,1.173962e+01
2.786473e-02,1.596135e+00,1.165528e+01
2.787473e-02,1.597004e+00,1.156556e+01
2.788473e-02,1.597927e+00,1.147089e+01
2.789473e-02,1.598901e+00,1.137154e+01
2.790473e-02,1.599922e+00,1.126822e+01
2.791473e-02,1.600984e+00,1.116106e+01
2.792473e-02,1.602084e+00,1.105048e+01
2.793473e-02,1.603221e+00,1.093272e+01
2.794473e-02,1.604390e+00,1.081511e+01
2.795473e-02,1.605583e+00,1.069532e+01
2.796473e-02,1.606798e+00,1.057356e+01
2.797473e-02,1.608028e+00,1.045042e+01
2.798473e-02,1.609270e+00,1.032638e+01
2.799473e-02,1.610517e+00,1.020195e+01
2.800473e-02,1.611766e+00,1.007764e+01
2.801473e-02,1.613011e+00,9.953941e+00
2.802473e-02,1.614248e+00,9.831370e+00
2.803473e-02,1.615471e+00,9.710434e+00
2.804473e-02,1.616676e+00,9.591637e+00
2.805473e-02,1.617858e+00,9.475330e+00
2.806473e-02,1.619012e+00,9.362029e+00
2.807473e-02,1.620134e+00,9.252322e+00
2.808473e-02,1.621221e+00,9.146680e+00
2.809473e-02,1.622264e+00,9.048731e+00
2.810473e-02,1.623262e+00,8.952591e+00
2.811473e-02,1.624212e+00,8.862282e+00
2.812473e-02,1.625108e+00,8.777720e+00
2.813473e-02,1.625949e+00,8.699299e+00
2.814473e-02,1.626731e+00,8.627356e+00
2.815473e-02,1.627449e+00,8.562205e+00
2.816473e-02,1.628103e+00,8.504131e+00
2.817473e-02,1.628689e+00,8.453386e+00
2.818473e-02,1.629205e+00,8.410195e+00
2.819473e-02,1.629646e+00,8.377260e+00
2.820473e-02,1.630014e+00,8.349831e+00
2.821473e-02,1.630306e+00,8.330032e+00
2.822473e-02,1.630523e+00,8.318153e+00
2.823473e-02,1.630662e+00,8.315286e+00
2.824473e-02,1.630726e+00,8.318238e+00
2.825473e-02,1.630712e+00,8.330903e+00
2.826473e-02,1.630621e+00,8.351137e+00
2.827473e-02,1.630453e+00,8.379352e+00
2.828473e-02,1.630210e+00,8.415360e+00
2.829473e-02,1.629888e+00,8.462368e+00
2.830473e-02,1.629491e+00,8.514590e+00
2.831473e-02,1.629020e+00,8.574021e+00
2.832473e-02,1.628479e+00,8.640432e+00
2.833473e-02,1.627868e+00,8.713560e+00
2.834473e-02,1.627191e+00,8.793087e+00
2.835473e-02,1.626450e+00,8.878669e+00
2.836473e-02,1.625649e+00,8.969936e+00
2.837473e-02,1.624789e+00,9.066493e+00
2.838473e-02,1.623875e+00,9.167650e+00
2.839473e-02,1.622912e+00,9.272661e+00
2.840473e-02,1.621899e+00,9.385720e+00
2.841473e-02,1.620843e+00,9.499218e+00
2.842473e-02,1.619748e+00,9.615621e+00
2.843473e-02,1.618618e+00,9.734521e+00
2.844473e-02,1.617459e+00,9.855578e+00
2.845473e-02,1.616274e+00,9.978327e+00
2.846473e-02,1.615069e+00,1.010215e+01
2.847473e-02,1.613847e+00,1.022653e+01
2.848473e-02,1.612615e+00,1.035098e+01
2.849473e-02,1.611376e+00,1.047499e+01
2.850473e-02,1.610135e+00,1.059807e+01
2.851473e-02,1.608898e+00,1.071974e+01
2.852473e-02,1.607670e+00,1.083953e+01
2.853473e-02,1.606454e+00,1.095698e+01
2.854473e-02,1.605257e+00,1.107179e+01
2.855473e-02,1.604082e+00,1.118342e+01
2.856473e-02,1.602937e+00,1.128825e+01
2.857473e-02,1.601824e+00,1.139264e+01
2.858473e-02,1.600747e+00,1.149202e+01
2.859473e-02,1.599710e+00,1.158700e+01
2.860473e-02,1.598717e+00,1.167650e+01
2.861473e-02,1.597773e+00,1.176060e+01
2.862473e-02,1.596881e+00,1.183900e+01
2.863473e-02,1.596045e+00,1.191145e+01
2.864473e-02,1.595269e+00,1.197770e+01
2.865473e-02,1.594558e+00,1.203500e+01
2.866473e-02,1.593913e+00,1.208789e+01
2.867473e-02,1.593336e+00,1.213409e+01
2.868473e-02,1.592829e+00,1.217351e+01
2.869473e-02,1.592393e+00,1.220596e+01
2.870473e-02,1.592031e+00,1.223131e+01
2.871473e-02,1.591743e+00,1.224948e+01
2.872473e-02,1.591534e+00,1.225846e+01
2.873473e-02,1.591402e+00,1.226267e+01
2.874473e-02,1.591344e+00,1.226014e+01
2.875473e-02,1.591359e+00,1.225078e+01
2.876473e-02,1.591455e+00,1.223134e+01
2.877473e-02,1.591629e+00,1.220632e+01
2.878473e-02,1.591880e+00,1.217402e+01
2.879473e-02,1.592206e+00,1.213475e+01
2.880473e-02,1.592606e+00,1.208863e+01
2.881473e-02,1.593079e+00,1.203582e+01
2.882473e-02,1.593627e+00,1.197383e+01
2.883473e-02,1.594244e+00,1.190734e+01
2.884473e-02,1.594929e+00,1.183457e+01
2.885473e-02,1.595678e+00,1.175592e+01
2.886473e-02,1.596488e+00,1.167160e+01
2.887473e-02,1.597357e+00,1.158190e+01
2.888473e-02,1.598279e+00,1.148725e+01
2.889473e-02,1.599252e+00,1.138796e+01
2.890473e-02,1.600271e+00,1.128468e+01
2.891473e-02,1.601333e+00,1.117756e+01
2.892473e-02,1.602432e+00,1.106701e+01
2.893473e-02,1.603569e+00,1.094925e+01
2.894473e-02,1.604736e+00,1.083167e+01
2.895473e-02,1.605929e+00,1.071188e+01
2.896473e-02,1.607143e+00,1.059013e+01
2.897473e-02,1.608372e+00,1.046700e+01
2.898473e-02,1.609613e+00,1.034298e+01
2.899473e-02,1.610860e+00,1.021857e+01
2.900473e-02,1.612108e+00,1.009427e+01
2.901473e-02,1.613352e+00,9.970585e+00
2.902473e-02,1.614588e+00,9.848025e+00
2.903473e-02,1.615810e+00,9.727096e+00
2.904473e-02,1.617014e+00,9.608305e+00
2.905473e-02,1.618195e+00,9.491967e+00
2.906473e-02,1.619349e+00,9.378665e+00
2.907473e-02,1.620471e+00,9.268954e+00
2.908473e-02,1.621556e+00,9.163306e+00
2.909473e-02,1.622599e+00,9.065304e+00
2.910473e-02,1.623596e+00,8.969212e+00
2.911473e-02,1.624545e+00,8.878892e+00
2.912473e-02,1.625441e+00,8.794316e+00
2.913473e-02,1.626281e+00,8.715877e+00
2.914473e-02,1.627062e+00,8.643913e+00
2.915473e-02,1.627780e+00,8.578739e+00
2.916473e-02,1.628433e+00,8.520638e+00
2.917473e-02,1.629018e+00,8.469865e+00
2.918473e-02,1.629533e+00,8.426642e+00
2.919473e-02,1.629974e+00,8.393673e+00
2.920473e-02,1.630340e+00,8.366209e+00
2.921473e-02,1.630632e+00,8.346372e+00
2.922473e-02,1.630848e+00,8.334453e+00
2.923473e-02,1.630986e+00,8.331552e+00
2.924473e-02,1.631050e+00,8.334464e+00
2.925473e-02,1.631035e+00,8.347073e+00
2.926473e-02,1.630943e+00,8.367257e+00
2.927473e-02,1.630775e+00,8.395420e+00
2.928473e-02,1.630530e+00,8.431374e+00
2.929473e-02,1.630208e+00,8.478318e+00
2.930473e-02,1.629810e+00,8.530482e+00
2.931473e-02,1.629339e+00,8.589851e+00
2.932473e-02,1.628797e+00,8.656199e+00
2.933473e-02,1.628185e+00,8.729262e+00
2.934473e-02,1.627508e+00,8.808723e+00
2.935473e-02,1.626766e+00,8.894236e+00
2.936473e-02,1.625963e+00,8.985433e+00
2.937473e-02,1.625103e+00,9.081918e+00
2.938473e-02,1.624189e+00,9.183076e+00
2.939473e-02,1.623224e+00,9.288031e+00
2.940473e-02,1.622210e+00,9.400975e+00
2.941473e-02,1.621153e+00,9.514395e+00
2.942473e-02,1.620058e+00,9.630723e+00
2.943473e-02,1.618927e+00,9.749547e+00
2.944473e-02,1.617767e+00,9.870496e+00
2.945473e-02,1.616582e+00,9.993163e+00
2.946473e-02,1.615376e+00,1.011690e+01
2.947473e-02,1.614154e+00,1.024121e+01
2.948473e-02,1.612920e+00,1.036557e+01
2.949473e-02,1.611681e+00,1.048949e+01
2.950473e-02,1.610439e+00,1.061249e+01
2.951473e-02,1.609202e+00,1.073408e+01
2.952473e-02,1.607972e+00,1.085379e+01
2.953473e-02,1.606756e+00,1.097116e+01
2.954473e-02,1.605558e+00,1.108587e+01
2.955473e-02,1.604382e+00,1.119741e+01
2.956473e-02,1.603237e+00,1.130215e+01
2.957473e-02,1.602123e+00,1.140646e+01
2.958473e-02,1.601046e+00,1.150576e+01
2.959473e-02,1.600008e+00,1.160070e+01
2.960473e-02,1.599014e+00,1.169013e+01
2.961473e-02,1.598069e+00,1.177416e+01
2.962473e-02,1.597177e+00,1.185250e+01
2.963473e-02,1.596340e+00,1.192488e+01
2.964473e-02,1.595563e+00,1.199107e+01
2.965473e-02,1.594852e+00,1.204832e+01
2.966473e-02,1.594206e+00,1.210117e+01
2.967473e-02,1.593628e+00,1.214732e+01
2.968473e-02,1.593120e+00,1.218669e+01
2.969473e-02,1.592684e+00,1.221909e+01
2.970473e-02,1.592321e+00,1.224440e+01
2.971473e-02,1.592032e+00,1.226254e+01
2.972473e-02,1.591823e+00,1.227149e+01
2.973473e-02,1.591690e+00,1.227568e+01
2.974473e-02,1.591631e+00,1.227312e+01
2.975473e-02,1.591646e+00,1.226373e+01
2.976473e-02,1.591741e+00,1.224427e+01
2.977473e-02,1.591914e+00,1.221923e+01
2.978473e-02,1.592164e+00,1.218692e+01
2.979473e-02,1.592490e+00,1.214764e+01
2.980473e-02,1.592889e+00,1.210152e+01
2.981473e-02,1.593361e+00,1.204871e+01
2.982473e-02,1.593908e+00,1.198673e+01
2.983473e-02,1.594525e+00,1.192024e+01
2.984473e-02,1.595210e+00,1.184749e+01
2.985473e-02,1.595958e+00,1.176884e+01
2.986473e-02,1.596768e+00,1.168453e+01
2.987473e-02,1.597635e+00,1.159484e+01
2.988473e-02,1.598557e+00,1.150021e+01
2.989473e-02,1.599529e+00,1.140098e+01
2.990473e-02,1.600548e+00,1.129772e+01
2.991473e-02,1.601608e+00,1.119063e+01
2.992473e-02,1.602707e+00,1.108011e+01
2.993473e-02,1.603843e+00,1.096236e+01
2.994473e-02,1.605009e+00,1.084479e+01
2.995473e-02,1.606202e+00,1.072500e+01
2.996473e-02,1.607415e+00,1.060326e+01
2.997473e-02,1.608644e+00,1.048015e+01
2.998473e-02,1.609884e+00,1.035614e+01
2.999473e-02,1.611130e+00,1.023174e+01
3.000473e-02,1.612378e+00,1.010745e+01
