Time,main.out,main.sig
1.000000e-06,0.000000e+00,0.000000e+00
2.200000e-06,1.883982e-02,9.419938e-03
3.400000e-06,4.144656e-02,2.072334e-02
4.840000e-06,6.405094e-02,3.202557e-02
6.568000e-06,9.117129e-02,4.558578e-02
8.568000e-06,1.237057e-01,6.185302e-02
1.056800e-05,1.613428e-01,8.067162e-02
1.256800e-05,1.989544e-01,9.947750e-02
1.456800e-05,2.365346e-01,1.182677e-01
1.656800e-05,2.740776e-01,1.370392e-01
1.856800e-05,3.115773e-01,1.557891e-01
2.056800e-05,3.490278e-01,1.745144e-01
2.256800e-05,3.864233e-01,1.932122e-01
2.456800e-05,4.237579e-01,2.118796e-01
2.656800e-05,4.610256e-01,2.305135e-01
2.856800e-05,4.982205e-01,2.491110e-01
3.056800e-05,5.353369e-01,2.676692e-01
3.256800e-05,5.723688e-01,2.861853e-01
3.456800e-05,6.093104e-01,3.046561e-01
3.656800e-05,6.461559e-01,3.230789e-01
3.856800e-05,6.828995e-01,3.414508e-01
4.056800e-05,7.195353e-01,3.597687e-01
4.256800e-05,7.560577e-01,3.780300e-01
4.456800e-05,7.924607e-01,3.962315e-01
4.656800e-05,8.287388e-01,4.143706e-01
4.856800e-05,8.648861e-01,4.324443e-01
5.056800e-05,9.008970e-01,4.504498e-01
5.256800e-05,9.367657e-01,4.683843e-01
5.456800e-05,9.724867e-01,4.862448e-01
5.656800e-05,1.008054e+00,5.040287e-01
5.856800e-05,1.043463e+00,5.217330e-01
6.056800e-05,1.078707e+00,5.393550e-01
6.256800e-05,1.113781e+00,5.568920e-01
6.456800e-05,1.148679e+00,5.743410e-01
6.656800e-05,1.183396e+00,5.916995e-01
6.856800e-05,1.217926e+00,6.089647e-01
7.056800e-05,1.252264e+00,6.261338e-01
7.256800e-05,1.286404e+00,6.432041e-01
7.456800e-05,1.320342e+00,6.601729e-01
7.656800e-05,1.354071e+00,6.770376e-01
7.856800e-05,1.387587e+00,6.937955e-01
8.056800e-05,1.420884e+00,7.104439e-01
8.256800e-05,1.453956e+00,7.269803e-01
8.456800e-05,1.486800e+00,7.434020e-01
8.656800e-05,1.519408e+00,7.597064e-01
8.856800e-05,1.551777e+00,7.758910e-01
9.056800e-05,1.583902e+00,7.919532e-01
9.256800e-05,1.615776e+00,8.078904e-01
9.456800e-05,1.647395e+00,8.237002e-01
9.656800e-05,1.678755e+00,8.393801e-01
9.856800e-05,1.709850e+00,8.549275e-01
1.005680e-04,1.740675e+00,8.703401e-01
1.025680e-04,1.771225e+00,8.856154e-01
1.045680e-04,1.801496e+00,9.007509e-01
1.065680e-04,1.831483e+00,9.157444e-01
1.085680e-04,1.861181e+00,9.305934e-01
1.105680e-04,1.890586e+00,9.452957e-01
1.125680e-04,1.919692e+00,9.598487e-01
1.145680e-04,1.948495e+00,9.742504e-01
1.165680e-04,1.976991e+00,9.884984e-01
1.185680e-04,2.005175e+00,1.002590e+00
1.205680e-04,2.033043e+00,1.016524e+00
1.225680e-04,2.060590e+00,1.030298e+00
1.245680e-04,2.087811e+00,1.043909e+00
1.265680e-04,2.114704e+00,1.057355e+00
1.285680e-04,2.141263e+00,1.070635e+00
1.305680e-04,2.167484e+00,1.083745e+00
1.325680e-04,2.193363e+00,1.096685e+00
1.345680e-04,2.218897e+00,1.109452e+00
1.365680e-04,2.244080e+00,1.122043e+00
1.385680e-04,2.268909e+00,1.134458e+00
1.405680e-04,2.293380e+00,1.146694e+00
1.425680e-04,2.317490e+00,1.158748e+00
1.445680e-04,2.341234e+00,1.170620e+00
1.465680e-04,2.364608e+00,1.182308e+00
1.485680e-04,2.387610e+00,1.193809e+00
1.505680e-04,2.410235e+00,1.205121e+00
1.525680e-04,2.432480e+00,1.216243e+00
1.545680e-04,2.454340e+00,1.227174e+00
1.565680e-04,2.475814e+00,1.237911e+00
1.585680e-04,2.496897e+00,1.248452e+00
1.605680e-04,2.517587e+00,1.258797e+00
1.625680e-04,2.537879e+00,1.268943e+00
1.645680e-04,2.557771e+00,1.278889e+00
1.665680e-04,2.577259e+00,1.288633e+00
1.685680e-04,2.596341e+00,1.298174e+00
1.705680e-04,2.615013e+00,1.307510e+00
1.725680e-04,2.633273e+00,1.316640e+00
1.745680e-04,2.651117e+00,1.325563e+00
1.765680e-04,2.668543e+00,1.334276e+00
1.785680e-04,2.685548e+00,1.342778e+00
1.805680e-04,2.702130e+00,1.351069e+00
1.825680e-04,2.718285e+00,1.359146e+00
1.845680e-04,2.734011e+00,1.367010e+00
1.865680e-04,2.749306e+00,1.374657e+00
1.885680e-04,2.764168e+00,1.382088e+00
1.905680e-04,2.778593e+00,1.389301e+00
1.925680e-04,2.792580e+00,1.396294e+00
1.945680e-04,2.806126e+00,1.403067e+00
1.965680e-04,2.819230e+00,1.409619e+00
1.985680e-04,2.831889e+00,1.415949e+00
2.005680e-04,2.844101e+00,1.422055e+00
2.025680e-04,2.855865e+00,1.427937e+00
2.045680e-04,2.867178e+00,1.433593e+00
2.065680e-04,2.878039e+00,1.439024e+00
2.085680e-04,2.888446e+00,1.444227e+00
2.105680e-04,2.898397e+00,1.449203e+00
2.125680e-04,2.907891e+00,1.453950e+00
2.145680e-04,2.916926e+00,1.458467e+00
2.165680e-04,2.925501e+00,1.462755e+00
2.185680e-04,2.933615e+00,1.466812e+00
2.205680e-04,2.941265e+00,1.470637e+00
2.225680e-04,2.948452e+00,1.474230e+00
2.245680e-04,2.955174e+00,1.477591e+00
2.265680e-04,2.961429e+00,1.480719e+00
2.285680e-04,2.967217e+00,1.483613e+00
2.305680e-04,2.972538e+00,1.486273e+00
2.325680e-04,2.977389e+00,1.488699e+00
2.345680e-04,2.981771e+00,1.490890e+00
2.365680e-04,2.985682e+00,1.492845e+00
2.385680e-04,2.989122e+00,1.494565e+00
2.405680e-04,2.992091e+00,1.496050e+00
2.425680e-04,2.994587e+00,1.497298e+00
2.445680e-04,2.996612e+00,1.498310e+00
2.465680e-04,2.998163e+00,1.499086e+00
2.485680e-04,2.999242e+00,1.499625e+00
2.505680e-04,2.999847e+00,1.499928e+00
2.525680e-04,2.999979e+00,1.499994e+00
2.545680e-04,2.999638e+00,1.499824e+00
2.565680e-04,2.998824e+00,1.499417e+00
2.585680e-04,2.997537e+00,1.498773e+00
2.605680e-04,2.995777e+00,1.497893e+00
2.625680e-04,2.993544e+00,1.496777e+00
2.645680e-04,2.990839e+00,1.495424e+00
2.665680e-04,2.987662e+00,1.493836e+00
2.685680e-04,2.984014e+00,1.492012e+00
2.705680e-04,2.979895e+00,1.489952e+00
2.725680e-04,2.975306e+00,1.487658e+00
2.745680e-04,2.970248e+00,1.485129e+00
2.765680e-04,2.964721e+00,1.482365e+00
2.785680e-04,2.958727e+00,1.479368e+00
2.805680e-04,2.952266e+00,1.476137e+00
2.825680e-04,2.945339e+00,1.472674e+00
2.845680e-04,2.937947e+00,1.468978e+00
2.865680e-04,2.930092e+00,1.465050e+00
2.885680e-04,2.921775e+00,1.460892e+00
2.905680e-04,2.912996e+00,1.456503e+00
2.925680e-04,2.903759e+00,1.451884e+00
2.945680e-04,2.894063e+00,1.447036e+00
2.965680e-04,2.883910e+00,1.441959e+00
2.985680e-04,2.873303e+00,1.436656e+00
3.005680e-04,2.862242e+00,1.431126e+00
3.025680e-04,2.850730e+00,1.425369e+00
3.045680e-04,2.838769e+00,1.419389e+00
3.065680e-04,2.826359e+00,1.413184e+00
3.085680e-04,2.813503e+00,1.406756e+00
3.105680e-04,2.800204e+00,1.400106e+00
3.125680e-04,2.786463e+00,1.393236e+00
3.145680e-04,2.772282e+00,1.386145e+00
3.165680e-04,2.757664e+00,1.378836e+00
3.185680e-04,2.742611e+00,1.371310e+00
3.205680e-04,2.727126e+00,1.363567e+00
3.225680e-04,2.711210e+00,1.355609e+00
3.245680e-04,2.694866e+00,1.347437e+00
3.265680e-04,2.678098e+00,1.339053e+00
3.285680e-04,2.660907e+00,1.330457e+00
3.305680e-04,2.643296e+00,1.321652e+00
3.325680e-04,2.625268e+00,1.312638e+00
3.345680e-04,2.606826e+00,1.303417e+00
3.365680e-04,2.587972e+00,1.293990e+00
3.385680e-04,2.568711e+00,1.284359e+00
3.405680e-04,2.549044e+00,1.274526e+00
3.425680e-04,2.528975e+00,1.264491e+00
3.445680e-04,2.508508e+00,1.254258e+00
3.465680e-04,2.487644e+00,1.243826e+00
3.485680e-04,2.466388e+00,1.233198e+00
3.505680e-04,2.444743e+00,1.222375e+00
3.525680e-04,2.422712e+00,1.211360e+00
3.545680e-04,2.400299e+00,1.200153e+00
3.565680e-04,2.377508e+00,1.188758e+00
3.585680e-04,2.354341e+00,1.177174e+00
3.605680e-04,2.330803e+00,1.165405e+00
3.625680e-04,2.306898e+00,1.153452e+00
3.645680e-04,2.282628e+00,1.141317e+00
3.665680e-04,2.257998e+00,1.129003e+00
3.685680e-04,2.233013e+00,1.116510e+00
3.705680e-04,2.207674e+00,1.103841e+00
3.725680e-04,2.181988e+00,1.090997e+00
3.745680e-04,2.155957e+00,1.077982e+00
3.765680e-04,2.129587e+00,1.064797e+00
3.785680e-04,2.102880e+00,1.051443e+00
3.805680e-04,2.075842e+00,1.037924e+00
3.825680e-04,2.048476e+00,1.024241e+00
3.845680e-04,2.020787e+00,1.010396e+00
3.865680e-04,1.992779e+00,9.963925e-01
3.885680e-04,1.964457e+00,9.822313e-01
3.905680e-04,1.935825e+00,9.679153e-01
3.925680e-04,1.906887e+00,9.534465e-01
3.945680e-04,1.877649e+00,9.388273e-01
3.965680e-04,1.848115e+00,9.240601e-01
3.985680e-04,1.818289e+00,9.091470e-01
4.005680e-04,1.788176e+00,8.940906e-01
4.025680e-04,1.757781e+00,8.788930e-01
4.045680e-04,1.727109e+00,8.635569e-01
4.065680e-04,1.696164e+00,8.480845e-01
4.085680e-04,1.664952e+00,8.324783e-01
4.105680e-04,1.633477e+00,8.167409e-01
4.125680e-04,1.601744e+00,8.008745e-01
4.145680e-04,1.569759e+00,7.848818e-01
4.165680e-04,1.537526e+00,7.687654e-01
4.185680e-04,1.505051e+00,7.525276e-01
4.205680e-04,1.472338e+00,7.361711e-01
4.225680e-04,1.439393e+00,7.196985e-01
4.245680e-04,1.406221e+00,7.031124e-01
4.265680e-04,1.372826e+00,6.864153e-01
4.285680e-04,1.339216e+00,6.696100e-01
4.305680e-04,1.305394e+00,6.526990e-01
4.325680e-04,1.271366e+00,6.356851e-01
4.345680e-04,1.237138e+00,6.185708e-01
4.365680e-04,1.202714e+00,6.013590e-01
4.385680e-04,1.168101e+00,5.840524e-01
4.405680e-04,1.133304e+00,5.666536e-01
4.425680e-04,1.098327e+00,5.491654e-01
4.445680e-04,1.063178e+00,5.315906e-01
4.465680e-04,1.027861e+00,5.139319e-01
4.485680e-04,9.923813e-01,4.961921e-01
4.505680e-04,9.567453e-01,4.783741e-01
4.525680e-04,9.209584e-01,4.604806e-01
4.545680e-04,8.850263e-01,4.425145e-01
4.565680e-04,8.489545e-01,4.244785e-01
4.585680e-04,8.127488e-01,4.063756e-01
4.605680e-04,7.764149e-01,3.882086e-01
4.625680e-04,7.399585e-01,3.699804e-01
4.645680e-04,7.033854e-01,3.516937e-01
4.665680e-04,6.667013e-01,3.333516e-01
4.685680e-04,6.299120e-01,3.149570e-01
4.705680e-04,5.930234e-01,2.965126e-01
4.725680e-04,5.560412e-01,2.780215e-01
4.745680e-04,5.189713e-01,2.594864e-01
4.765680e-04,4.818196e-01,2.409105e-01
4.785680e-04,4.445918e-01,2.222966e-01
4.805680e-04,4.072939e-01,2.036476e-01
4.825680e-04,3.699317e-01,1.849664e-01
4.845680e-04,3.325112e-01,1.662561e-01
4.865680e-04,2.950383e-01,1.475196e-01
4.885680e-04,2.575188e-01,1.287598e-01
4.905680e-04,2.199586e-01,1.099796e-01
4.925680e-04,1.823638e-01,9.118217e-02
4.945680e-04,1.447402e-01,7.237031e-02
4.965680e-04,1.070938e-01,5.354704e-02
4.985680e-04,6.943043e-02,3.471532e-02
5.005680e-04,3.175615e-02,1.587812e-02
5.025680e-04,-5.923138e-03,-2.961578e-03
5.045680e-04,-4.360149e-02,-2.180081e-02
5.065680e-04,-8.127297e-02,-4.063661e-02
5.085680e-04,-1.189316e-01,-5.946599e-02
5.105680e-04,-1.565715e-01,-7.828600e-02
5.125680e-04,-1.941867e-01,-9.709365e-02
5.145680e-04,-2.317713e-01,-1.158860e-01
5.165680e-04,-2.693193e-01,-1.346600e-01
5.185680e-04,-3.068248e-01,-1.534129e-01
5.205680e-04,-3.442819e-01,-1.721415e-01
5.225680e-04,-3.816847e-01,-1.908429e-01
5.245680e-04,-4.190273e-01,-2.095143e-01
5.265680e-04,-4.563038e-01,-2.281526e-01
5.285680e-04,-4.935083e-01,-2.467549e-01
5.305680e-04,-5.306349e-01,-2.653183e-01
5.325680e-04,-5.676779e-01,-2.838398e-01
5.345680e-04,-6.046313e-01,-3.023165e-01
5.365680e-04,-6.414893e-01,-3.207456e-01
5.385680e-04,-6.782461e-01,-3.391241e-01
5.405680e-04,-7.148959e-01,-3.574490e-01
5.425680e-04,-7.514330e-01,-3.757176e-01
5.445680e-04,-7.878515e-01,-3.939269e-01
5.465680e-04,-8.241457e-01,-4.120741e-01
5.485680e-04,-8.603099e-01,-4.301562e-01
5.505680e-04,-8.963384e-01,-4.481705e-01
5.525680e-04,-9.322255e-01,-4.661142e-01
5.545680e-04,-9.679655e-01,-4.839842e-01
5.565680e-04,-1.003553e+00,-5.017779e-01
5.585680e-04,-1.038982e+00,-5.194925e-01
5.605680e-04,-1.074247e+00,-5.371251e-01
5.625680e-04,-1.109343e+00,-5.546730e-01
5.645680e-04,-1.144263e+00,-5.721334e-01
5.665680e-04,-1.179004e+00,-5.895035e-01
5.685680e-04,-1.213558e+00,-6.067807e-01
5.705680e-04,-1.247920e+00,-6.239621e-01
5.725680e-04,-1.282086e+00,-6.410450e-01
5.745680e-04,-1.316050e+00,-6.580269e-01
5.765680e-04,-1.349806e+00,-6.749050e-01
5.785680e-04,-1.383349e+00,-6.916765e-01
5.805680e-04,-1.416674e+00,-7.083390e-01
5.825680e-04,-1.449775e+00,-7.248897e-01
5.845680e-04,-1.482648e+00,-7.413261e-01
5.865680e-04,-1.515287e+00,-7.576455e-01
5.885680e-04,-1.547686e+00,-7.738455e-01
5.905680e-04,-1.579842e+00,-7.899233e-01
5.925680e-04,-1.611748e+00,-8.058765e-01
5.945680e-04,-1.643400e+00,-8.217026e-01
5.965680e-04,-1.674793e+00,-8.373991e-01
5.985680e-04,-1.705922e+00,-8.529635e-01
6.005680e-04,-1.736781e+00,-8.683933e-01
6.025680e-04,-1.767367e+00,-8.836861e-01
6.045680e-04,-1.797674e+00,-8.988395e-01
6.065680e-04,-1.827697e+00,-9.138511e-01
6.085680e-04,-1.857432e+00,-9.287186e-01
6.105680e-04,-1.886873e+00,-9.434396e-01
6.125680e-04,-1.916018e+00,-9.580117e-01
6.145680e-04,-1.944860e+00,-9.724327e-01
6.165680e-04,-1.973395e+00,-9.867003e-01
6.185680e-04,-2.001618e+00,-1.000812e+00
6.205680e-04,-2.029527e+00,-1.014766e+00
6.225680e-04,-2.057114e+00,-1.028560e+00
6.245680e-04,-2.084378e+00,-1.042192e+00
6.265680e-04,-2.111312e+00,-1.055659e+00
6.285680e-04,-2.137914e+00,-1.068960e+00
6.305680e-04,-2.164178e+00,-1.082092e+00
6.325680e-04,-2.190101e+00,-1.095054e+00
6.345680e-04,-2.215678e+00,-1.107842e+00
6.365680e-04,-2.240906e+00,-1.120456e+00
6.385680e-04,-2.265780e+00,-1.132894e+00
6.405680e-04,-2.290297e+00,-1.145152e+00
6.425680e-04,-2.314453e+00,-1.157230e+00
6.445680e-04,-2.338243e+00,-1.169125e+00
6.465680e-04,-2.361665e+00,-1.180836e+00
6.485680e-04,-2.384714e+00,-1.192361e+00
6.505680e-04,-2.407387e+00,-1.203697e+00
6.525680e-04,-2.429680e+00,-1.214844e+00
6.545680e-04,-2.451590e+00,-1.225799e+00
6.565680e-04,-2.473113e+00,-1.236560e+00
6.585680e-04,-2.494246e+00,-1.247127e+00
6.605680e-04,-2.514985e+00,-1.257496e+00
6.625680e-04,-2.535328e+00,-1.267668e+00
6.645680e-04,-2.555271e+00,-1.277639e+00
6.665680e-04,-2.574810e+00,-1.287409e+00
6.685680e-04,-2.593944e+00,-1.296976e+00
6.705680e-04,-2.612668e+00,-1.306338e+00
6.725680e-04,-2.630980e+00,-1.315494e+00
6.745680e-04,-2.648877e+00,-1.324443e+00
6.765680e-04,-2.666357e+00,-1.333182e+00
6.785680e-04,-2.683415e+00,-1.341712e+00
6.805680e-04,-2.700051e+00,-1.350029e+00
6.825680e-04,-2.716260e+00,-1.358134e+00
6.845680e-04,-2.732041e+00,-1.366024e+00
6.865680e-04,-2.747391e+00,-1.373699e+00
6.885680e-04,-2.762307e+00,-1.381158e+00
6.905680e-04,-2.776788e+00,-1.388398e+00
6.925680e-04,-2.790831e+00,-1.395419e+00
6.945680e-04,-2.804433e+00,-1.402221e+00
6.965680e-04,-2.817593e+00,-1.408801e+00
6.985680e-04,-2.830309e+00,-1.415159e+00
7.005680e-04,-2.842578e+00,-1.421293e+00
7.025680e-04,-2.854398e+00,-1.427203e+00
7.045680e-04,-2.865769e+00,-1.432889e+00
7.065680e-04,-2.876687e+00,-1.438348e+00
7.085680e-04,-2.887151e+00,-1.443580e+00
7.105680e-04,-2.897160e+00,-1.448584e+00
7.125680e-04,-2.906712e+00,-1.453360e+00
7.145680e-04,-2.915806e+00,-1.457907e+00
7.165680e-04,-2.924439e+00,-1.462224e+00
7.185680e-04,-2.932611e+00,-1.466310e+00
7.205680e-04,-2.940321e+00,-1.470165e+00
7.225680e-04,-2.947566e+00,-1.473788e+00
7.245680e-04,-2.954347e+00,-1.477178e+00
7.265680e-04,-2.960662e+00,-1.480335e+00
7.285680e-04,-2.966509e+00,-1.483259e+00
7.305680e-04,-2.971889e+00,-1.485949e+00
7.325680e-04,-2.976800e+00,-1.488404e+00
7.345680e-04,-2.981241e+00,-1.490625e+00
7.365680e-04,-2.985212e+00,-1.492610e+00
7.385680e-04,-2.988712e+00,-1.494360e+00
7.405680e-04,-2.991740e+00,-1.495875e+00
7.425680e-04,-2.994297e+00,-1.497153e+00
7.445680e-04,-2.996381e+00,-1.498195e+00
7.465680e-04,-2.997993e+00,-1.499001e+00
7.485680e-04,-2.999131e+00,-1.499570e+00
7.505680e-04,-2.999797e+00,-1.499903e+00
7.525680e-04,-2.999989e+00,-1.499999e+00
7.545680e-04,-2.999708e+00,-1.499858e+00
7.565680e-04,-2.998954e+00,-1.499481e+00
7.585680e-04,-2.997726e+00,-1.498868e+00
7.605680e-04,-2.996026e+00,-1.498018e+00
7.625680e-04,-2.993853e+00,-1.496931e+00
7.645680e-04,-2.991208e+00,-1.495609e+00
7.665680e-04,-2.988091e+00,-1.494050e+00
7.685680e-04,-2.984503e+00,-1.492256e+00
7.705680e-04,-2.980444e+00,-1.490226e+00
7.725680e-04,-2.975914e+00,-1.487962e+00
7.745680e-04,-2.970916e+00,-1.485462e+00
7.765680e-04,-2.965448e+00,-1.482728e+00
7.785680e-04,-2.959513e+00,-1.479761e+00
7.805680e-04,-2.953111e+00,-1.476560e+00
7.825680e-04,-2.946243e+00,-1.473126e+00
7.845680e-04,-2.938910e+00,-1.469459e+00
7.865680e-04,-2.931114e+00,-1.465561e+00
7.885680e-04,-2.922855e+00,-1.461432e+00
7.905680e-04,-2.914135e+00,-1.457072e+00
7.925680e-04,-2.904955e+00,-1.452482e+00
7.945680e-04,-2.895317e+00,-1.447663e+00
7.965680e-04,-2.885223e+00,-1.442616e+00
7.985680e-04,-2.874673e+00,-1.437341e+00
8.005680e-04,-2.863670e+00,-1.431839e+00
8.025680e-04,-2.852215e+00,-1.426112e+00
8.045680e-04,-2.840310e+00,-1.420159e+00
8.065680e-04,-2.827957e+00,-1.413983e+00
8.085680e-04,-2.815158e+00,-1.407583e+00
8.105680e-04,-2.801915e+00,-1.400962e+00
8.125680e-04,-2.788230e+00,-1.394119e+00
8.145680e-04,-2.774105e+00,-1.387057e+00
8.165680e-04,-2.759542e+00,-1.379775e+00
8.185680e-04,-2.744544e+00,-1.372276e+00
8.205680e-04,-2.729113e+00,-1.364561e+00
8.225680e-04,-2.713252e+00,-1.356630e+00
8.245680e-04,-2.696962e+00,-1.348485e+00
8.265680e-04,-2.680247e+00,-1.340128e+00
8.285680e-04,-2.663110e+00,-1.331559e+00
8.305680e-04,-2.645552e+00,-1.322780e+00
8.325680e-04,-2.627577e+00,-1.313792e+00
8.345680e-04,-2.609187e+00,-1.304597e+00
8.365680e-04,-2.590386e+00,-1.295197e+00
8.385680e-04,-2.571176e+00,-1.285592e+00
8.405680e-04,-2.551560e+00,-1.275784e+00
8.425680e-04,-2.531542e+00,-1.265775e+00
8.445680e-04,-2.511125e+00,-1.255566e+00
8.465680e-04,-2.490311e+00,-1.245159e+00
8.485680e-04,-2.469105e+00,-1.234556e+00
8.505680e-04,-2.447509e+00,-1.223758e+00
8.525680e-04,-2.425527e+00,-1.212767e+00
8.545680e-04,-2.403163e+00,-1.201585e+00
8.565680e-04,-2.380419e+00,-1.190213e+00
8.585680e-04,-2.357300e+00,-1.178653e+00
8.605680e-04,-2.333809e+00,-1.166908e+00
8.625680e-04,-2.309949e+00,-1.154978e+00
8.645680e-04,-2.285726e+00,-1.142866e+00
8.665680e-04,-2.261141e+00,-1.130574e+00
8.685680e-04,-2.236200e+00,-1.118104e+00
8.705680e-04,-2.210907e+00,-1.105457e+00
8.725680e-04,-2.185264e+00,-1.092635e+00
8.745680e-04,-2.159277e+00,-1.079642e+00
8.765680e-04,-2.132949e+00,-1.066478e+00
8.785680e-04,-2.106285e+00,-1.053146e+00
8.805680e-04,-2.079288e+00,-1.039647e+00
8.825680e-04,-2.051964e+00,-1.025985e+00
8.845680e-04,-2.024316e+00,-1.012161e+00
8.865680e-04,-1.996348e+00,-9.981770e-01
8.885680e-04,-1.968065e+00,-9.840356e-01
8.905680e-04,-1.939472e+00,-9.697391e-01
8.925680e-04,-1.910573e+00,-9.552896e-01
8.945680e-04,-1.881373e+00,-9.406893e-01
8.965680e-04,-1.851876e+00,-9.259407e-01
8.985680e-04,-1.822087e+00,-9.110460e-01
9.005680e-04,-1.792010e+00,-8.960076e-01
9.025680e-04,-1.761650e+00,-8.808279e-01
9.045680e-04,-1.731013e+00,-8.655092e-01
9.065680e-04,-1.700103e+00,-8.500539e-01
9.085680e-04,-1.668924e+00,-8.344646e-01
9.105680e-04,-1.637482e+00,-8.187436e-01
9.125680e-04,-1.605782e+00,-8.028935e-01
9.145680e-04,-1.573829e+00,-7.869167e-01
9.165680e-04,-1.541627e+00,-7.708158e-01
9.185680e-04,-1.509182e+00,-7.545932e-01
9.205680e-04,-1.476499e+00,-7.382517e-01
9.225680e-04,-1.443583e+00,-7.217936e-01
9.245680e-04,-1.410439e+00,-7.052217e-01
9.265680e-04,-1.377073e+00,-6.885386e-01
9.285680e-04,-1.343490e+00,-6.717468e-01
9.305680e-04,-1.309694e+00,-6.548491e-01
9.325680e-04,-1.275692e+00,-6.378481e-01
9.345680e-04,-1.241489e+00,-6.207464e-01
9.365680e-04,-1.207090e+00,-6.035469e-01
9.385680e-04,-1.172501e+00,-5.862521e-01
9.405680e-04,-1.137726e+00,-5.688648e-01
9.425680e-04,-1.102772e+00,-5.513878e-01
9.445680e-04,-1.067644e+00,-5.338238e-01
9.465680e-04,-1.032348e+00,-5.161756e-01
9.485680e-04,-9.968890e-01,-4.984460e-01
9.505680e-04,-9.612726e-01,-4.806377e-01
9.525680e-04,-9.255045e-01,-4.627536e-01
9.545680e-04,-8.895905e-01,-4.447966e-01
9.565680e-04,-8.535361e-01,-4.267693e-01
9.585680e-04,-8.173470e-01,-4.086747e-01
9.605680e-04,-7.810291e-01,-3.905157e-01
9.625680e-04,-7.445879e-01,-3.722951e-01
9.645680e-04,-7.080292e-01,-3.540157e-01
9.665680e-04,-6.713589e-01,-3.356805e-01
9.685680e-04,-6.345827e-01,-3.172923e-01
9.705680e-04,-5.977063e-01,-2.988541e-01
9.725680e-04,-5.607357e-01,-2.803687e-01
9.745680e-04,-5.236766e-01,-2.618391e-01
9.765680e-04,-4.865349e-01,-2.432682e-01
9.785680e-04,-4.493164e-01,-2.246589e-01
9.805680e-04,-4.120271e-01,-2.060142e-01
9.825680e-04,-3.746728e-01,-1.873369e-01
9.845680e-04,-3.372593e-01,-1.686302e-01
9.865680e-04,-2.997927e-01,-1.498968e-01
9.885680e-04,-2.622787e-01,-1.311398e-01
9.905680e-04,-2.247234e-01,-1.123621e-01
9.925680e-04,-1.871327e-01,-9.356662e-02
9.945680e-04,-1.495124e-01,-7.475642e-02
9.965680e-04,-1.118685e-01,-5.593443e-02
9.985680e-04,-7.420701e-02,-3.710362e-02
1.000568e-03,-3.653379e-02,-1.826695e-02
1.002568e-03,1.145195e-03,5.725992e-04
1.004568e-03,3.882400e-02,1.941206e-02
1.006568e-03,7.649668e-02,3.824845e-02
1.008568e-03,1.141573e-01,5.707882e-02
1.010568e-03,1.517999e-01,7.590017e-02
1.012568e-03,1.894185e-01,9.470956e-02
1.014568e-03,2.270073e-01,1.135040e-01
1.016568e-03,2.645603e-01,1.322805e-01
1.018568e-03,3.020715e-01,1.510362e-01
1.020568e-03,3.395351e-01,1.697681e-01
1.022568e-03,3.769451e-01,1.884731e-01
1.024568e-03,4.142957e-01,2.071485e-01
1.026568e-03,4.515809e-01,2.257911e-01
1.028568e-03,4.887948e-01,2.443981e-01
1.030568e-03,5.259317e-01,2.629666e-01
1.032568e-03,5.629855e-01,2.814936e-01
1.034568e-03,5.999506e-01,2.999762e-01
1.036568e-03,6.368210e-01,3.184115e-01
1.038568e-03,6.735910e-01,3.367965e-01
1.040568e-03,7.102547e-01,3.551284e-01
1.042568e-03,7.468064e-01,3.734043e-01
1.044568e-03,7.832402e-01,3.916213e-01
1.046568e-03,8.195505e-01,4.097765e-01
1.048568e-03,8.557316e-01,4.278671e-01
1.050568e-03,8.917776e-01,4.458901e-01
1.052568e-03,9.276829e-01,4.638428e-01
1.054568e-03,9.634419e-01,4.817224e-01
1.056568e-03,9.990489e-01,4.995260e-01
1.058568e-03,1.034498e+00,5.172507e-01
1.060568e-03,1.069785e+00,5.348939e-01
1.062568e-03,1.104902e+00,5.524527e-01
1.064568e-03,1.139845e+00,5.699243e-01
1.066568e-03,1.174609e+00,5.873060e-01
1.068568e-03,1.209187e+00,6.045951e-01
1.070568e-03,1.243574e+00,6.217888e-01
1.072568e-03,1.277765e+00,6.388844e-01
1.074568e-03,1.311755e+00,6.558792e-01
1.076568e-03,1.345537e+00,6.727706e-01
1.078568e-03,1.379108e+00,6.895558e-01
1.080568e-03,1.412460e+00,7.062323e-01
1.082568e-03,1.445590e+00,7.227973e-01
1.084568e-03,1.478492e+00,7.392483e-01
1.086568e-03,1.511161e+00,7.555827e-01
1.088568e-03,1.543591e+00,7.717980e-01
1.090568e-03,1.575778e+00,7.878914e-01
1.092568e-03,1.607716e+00,8.038606e-01
1.094568e-03,1.639401e+00,8.197029e-01
1.096568e-03,1.670827e+00,8.354160e-01
1.098568e-03,1.701989e+00,8.509972e-01
1.100568e-03,1.732883e+00,8.664442e-01
1.102568e-03,1.763504e+00,8.817546e-01
1.104568e-03,1.793846e+00,8.969258e-01
1.106568e-03,1.823906e+00,9.119555e-01
1.108568e-03,1.853677e+00,9.268414e-01
1.110568e-03,1.883157e+00,9.415811e-01
1.112568e-03,1.912339e+00,9.561722e-01
1.114568e-03,1.941219e+00,9.706125e-01
1.116568e-03,1.969793e+00,9.848997e-01
1.118568e-03,1.998057e+00,9.990315e-01
1.120568e-03,2.026005e+00,1.013006e+00
